image,object_name,range,azimuth,elevation,mean_intensity,intensity_std,min_intensity,max_intensity,edge_density,edge_strength
01152.bmp,ball,10.4943,120.0,12.0,195.55787037037038,55.774258823551655,0,235,0.30925925925925923,140.40868263473052
01153.bmp,tyre,10.4936,120.0,12.0,199.34830465587044,52.999973881479875,0,237,0.24253542510121456,143.16275430359937
01153.bmp,ball,10.4936,120.0,12.0,196.82962962962964,56.80878136875994,0,239,0.2851851851851852,142.02597402597402
01154.bmp,ball,10.4943,120.0,12.0,199.62768031189083,54.53729498005796,0,234,0.27046783625730997,135.82162162162163
01154.bmp,tyre,10.4943,120.0,12.0,201.85398161134486,53.11259130923685,0,246,0.2406887953872526,139.57041113629006
01155.bmp,tyre,14.9941,120.0,12.0,200.68630300957594,53.5554116542298,0,244,0.221015731874145,146.0769825918762
01156.bmp,ball,10.4943,120.0,12.0,197.35423588039868,54.96201813258696,0,229,0.2815614617940199,138.35398230088495
01156.bmp,tyre,10.4943,120.0,12.0,202.3313155770783,51.58807708473668,0,243,0.2355730427764326,138.3524625267666
01157.bmp,tyre,10.4943,120.0,12.0,201.5402036516854,52.59927710992439,0,247,0.2341994382022472,140.44227886056973
01157.bmp,ball,10.4943,120.0,12.0,199.9353518821604,53.99293683575197,0,240,0.25981996726677575,141.2740157480315
01158.bmp,tyre,10.4943,120.0,12.0,200.04161958568739,54.86222394516407,0,245,0.24990583804143127,139.54709871891484
01158.bmp,ball,10.4943,120.0,12.0,198.0282738095238,55.05470037994056,0,237,0.2849702380952381,139.07180156657964
01159.bmp,ball,10.4943,120.0,12.0,197.24688149688149,57.64692758079747,0,234,0.2843035343035343,143.39670932358317
01159.bmp,tyre,10.4943,120.0,12.0,201.249375,53.752186967378755,0,246,0.23541666666666666,141.00309734513274
01160.bmp,tyre,10.9998,120.0,12.0,196.81901725431356,58.809764499907544,0,244,0.2873218304576144,148.36879895561358
01161.bmp,ball,12.0024,120.0,12.0,195.49756097560976,58.9216449019679,0,236,0.275609756097561,146.2637168141593
01161.bmp,tyre,12.0024,120.0,12.0,199.2664596273292,54.52457813119709,0,241,0.23964803312629399,144.44578833693305
01162.bmp,ball,11.9935,120.0,12.0,190.86590038314176,61.50702873934464,0,233,0.3367816091954023,145.86234357224117
01162.bmp,tyre,11.9935,120.0,12.0,199.05736842105264,52.887796225273185,0,242,0.22552631578947369,140.8004667444574
01163.bmp,tyre,14.9941,120.0,12.0,205.26600893521965,46.07096947186328,0,246,0.1637192851824274,143.77942012507106
01164.bmp,tyre,14.9941,120.0,12.0,203.9047619047619,47.49104167971327,0,244,0.18619791666666666,138.73076923076923
01165.bmp,tyre,14.9941,120.0,12.0,204.67747899159664,44.89621473850771,0,242,0.1780672268907563,139.76923076923077
01166.bmp,ball,10.0013,120.0,20.0,195.6827209533267,64.99860306607215,0,243,0.3381330685203575,139.91776798825256
01166.bmp,tyre,10.0013,120.0,20.0,211.67891324482866,47.896584044469556,0,252,0.20145106514356284,124.53333333333333
01167.bmp,ball,10.0013,120.0,20.0,185.89814814814815,73.25230675489834,0,241,0.4064327485380117,152.92925659472422
01167.bmp,tyre,10.0013,120.0,20.0,181.22653989251756,77.13318251324321,0,241,0.43282348077718064,154.41356255969436
01168.bmp,ball,13.003,120.0,20.0,158.78021978021977,91.12372969889573,0,219,0.5827838827838828,164.95034569453173
01168.bmp,tyre,13.003,120.0,20.0,170.99288762446656,85.2787799778823,0,241,0.5334281650071123,152.01644444444443
01168.bmp,metal bucket,13.003,120.0,20.0,190.25278868813825,74.21930547019242,0,246,0.3676355066771406,151.03119658119658
01169.bmp,ball,13.0021,120.0,20.0,161.58158508158508,90.42601703047455,0,222,0.5623543123543123,165.80673575129535
01169.bmp,tyre,13.0021,120.0,20.0,159.99147121535182,91.43861312325201,0,222,0.5705756929637527,165.77877428998505
01169.bmp,metal bucket,13.0021,120.0,20.0,169.6341218925421,86.70662458823283,0,241,0.5352846832397755,154.26928838951312
01170.bmp,ball,13.003,120.0,20.0,176.6347687400319,82.53397826580797,0,243,0.4710260499734184,151.55191873589166
01170.bmp,tyre,13.003,120.0,20.0,180.39774824658545,79.68660218991029,0,240,0.4579180509413068,143.73196291817814
01170.bmp,metal bucket,13.003,120.0,20.0,191.44195544554455,73.94942978470601,0,250,0.3506188118811881,153.09742322626192
01171.bmp,ball,10.0013,120.0,20.0,172.56428049671294,86.2605477541336,0,246,0.4959824689554419,157.2842415316642
01171.bmp,tyre,10.0013,120.0,20.0,180.8883239831697,80.28059996307202,0,242,0.4831697054698457,145.25145137880986
01171.bmp,metal bucket,10.0013,120.0,20.0,192.09877985462097,75.23089573072264,0,250,0.35669781931464173,153.8788209606987
01172.bmp,ball,10.0021,120.0,20.0,182.64355992844364,78.02157549080586,0,242,0.4691413237924866,151.40610104861773
01172.bmp,tyre,10.0021,120.0,20.0,208.96383141762453,52.354836294315064,0,253,0.22697318007662834,130.1276164753545
01173.bmp,ball,10.0016,120.0,20.0,178.22967479674796,79.7030648739479,0,242,0.47073170731707314,149.42918825561313
01173.bmp,tyre,10.0016,120.0,20.0,200.14460901417422,62.43864667547349,0,251,0.3002070393374741,141.0106100795756
01174.bmp,ball,10.0016,120.0,20.0,182.86571642910727,77.07372647185727,0,241,0.44373593398349587,147.3753169907016
01174.bmp,tyre,10.0016,120.0,20.0,202.5403605015674,59.088534215464406,0,252,0.28467868338557994,131.53888506538198
01175.bmp,ball,10.0016,120.0,20.0,180.52349726775955,78.26264857455253,0,239,0.49107468123861564,145.59347181008903
01175.bmp,tyre,10.0016,120.0,20.0,199.45967399007796,62.20341368694347,0,251,0.30956768249468464,133.16300366300365
01176.bmp,ball,10.0016,120.0,20.0,185.31065468549423,73.81733478761551,0,238,0.4065040650406504,152.25157894736842
01176.bmp,tyre,10.0016,120.0,20.0,198.37134764460345,61.972020314662416,0,247,0.3178294573643411,138.77439024390245
01177.bmp,ball,10.0016,120.0,20.0,179.5318784766795,79.23966850137461,0,240,0.44715447154471544,143.00095693779903
01177.bmp,tyre,10.0016,120.0,20.0,201.6278805582603,58.70675358321599,0,250,0.3062317429406037,132.1552729199788
01178.bmp,ball,10.0016,120.0,20.0,184.1612426035503,74.8795623177233,0,239,0.4383629191321499,149.87739032620922
01178.bmp,tyre,10.0016,120.0,20.0,206.01112877583466,53.65697328726869,0,250,0.25389507154213037,129.03193487789605
01179.bmp,ball,10.0013,120.0,20.0,190.36248012718602,69.09123966010841,0,241,0.3683094859565448,145.38705035971222
01179.bmp,tyre,10.0013,120.0,20.0,213.04891304347825,46.13758068511537,0,255,0.19595410628019325,124.64714946070879
01180.bmp,ball,10.0016,120.0,20.0,178.88275862068966,79.18673943745152,0,243,0.4400862068965517,153.00195886385896
01180.bmp,tyre,10.0016,120.0,20.0,209.6454729624435,48.843352937995384,0,255,0.19962599345488546,128.0601092896175
01181.bmp,ball,10.0016,120.0,20.0,178.8111111111111,78.00238622949679,0,239,0.46944444444444444,149.86728655959425
01181.bmp,tyre,10.0016,120.0,20.0,202.4432882414152,56.824673543135255,0,255,0.2821713492889351,126.11862323294407
01182.bmp,ball,10.0016,120.0,20.0,175.32272541819665,80.05133431581406,0,237,0.48021215830273356,141.78079864061172
01182.bmp,tyre,10.0016,120.0,20.0,202.13765182186233,58.413564671342456,0,255,0.242914979757085,132.92619047619047
01183.bmp,ball,10.0016,120.0,20.0,187.32960372960372,72.74266028119054,0,242,0.42843822843822843,141.41566920565833
01183.bmp,tyre,10.0016,120.0,20.0,204.8946779964222,57.43049270421358,0,251,0.2652057245080501,128.77993254637437
01184.bmp,ball,10.0016,120.0,20.0,185.25487804878048,73.88109319365269,0,241,0.4304878048780488,145.07459867799813
01184.bmp,tyre,10.0016,120.0,20.0,198.928997020854,62.38622552566884,0,251,0.3202581926514399,134.0139534883721
01185.bmp,ball,10.0016,120.0,20.0,172.89649122807018,84.29983968042086,0,241,0.47149122807017546,152.55348837209303
01185.bmp,tyre,10.0016,120.0,20.0,192.29787672644815,69.38216396885208,0,243,0.3525046382189239,144.71637426900585
01186.bmp,ball,10.0016,120.0,20.0,178.58222811671087,79.95480101796521,0,244,0.46109637488947836,148.7104506232023
01186.bmp,tyre,10.0016,120.0,20.0,186.62471544715447,74.90033035112494,0,248,0.419349593495935,145.8204730515704
01187.bmp,ball,10.0013,120.0,20.0,184.32954545454547,75.20902138923968,0,240,0.42631964809384165,150.18314703353397
01187.bmp,tyre,10.0013,120.0,20.0,201.29927884615384,58.053180650744466,0,252,0.2795138888888889,136.3798375537506
01188.bmp,ball,10.0016,120.0,20.0,185.84579870729456,73.94069551202224,0,238,0.4039704524469067,149.23657142857144
01188.bmp,tyre,10.0016,120.0,20.0,190.06162962962964,70.06947067237822,0,248,0.39051851851851854,142.11949924127467
01189.bmp,ball,10.0016,120.0,20.0,180.38129154795823,78.4452338368764,0,242,0.47388414055080724,147.95991983967937
01189.bmp,tyre,10.0016,120.0,20.0,198.73923541247484,61.834793278360515,0,248,0.31670020120724346,137.24269377382464
01190.bmp,ball,10.0016,120.0,20.0,171.55156794425088,84.74441563821246,0,238,0.5149825783972125,160.031799729364
01190.bmp,tyre,10.0016,120.0,20.0,186.63376794850635,72.75044481541917,0,240,0.4187159597293283,142.05754828537644
01191.bmp,ball,10.0016,120.0,20.0,180.30864197530863,78.96726990588814,0,239,0.46676163342830007,143.793489318413
01191.bmp,tyre,10.0016,120.0,20.0,192.50730593607307,67.57381459163751,0,244,0.38249619482496194,138.3991245523279
01192.bmp,ball,10.0016,120.0,20.0,187.345,71.21710451148657,0,241,0.3925,141.59978768577494
01192.bmp,tyre,10.0016,120.0,20.0,191.40966962127317,69.49437350174557,0,248,0.39484286865431106,135.0681632653061
01193.bmp,ball,10.0016,120.0,20.0,185.32631578947368,74.52888060558357,0,245,0.40789473684210525,142.69892473118279
01193.bmp,tyre,10.0016,120.0,20.0,189.9938725490196,71.8727974763484,0,244,0.3856792717086835,140.54425783023152
01194.bmp,ball,10.0016,120.0,20.0,179.6234772978959,78.6045279548403,0,241,0.4824658545588778,144.79418515684773
01194.bmp,tyre,10.0016,120.0,20.0,189.96463792617638,69.18441887982848,0,242,0.3972950126796281,138.22056737588653
01195.bmp,ball,10.0016,120.0,20.0,190.17080994386527,69.87246726731796,0,240,0.37209302325581395,150.86099137931035
01195.bmp,tyre,10.0016,120.0,20.0,191.53766233766234,69.6724684478969,0,245,0.3708174178762414,140.94066749072928
01196.bmp,ball,10.0013,120.0,20.0,193.514755684567,66.78655028854554,0,241,0.3570391872278665,138.1639566395664
01196.bmp,tyre,10.0013,120.0,20.0,210.17556411667584,49.13013838876799,0,250,0.2188589249678958,129.0368818105616
01197.bmp,ball,10.0016,120.0,20.0,187.6281276962899,72.67799086638048,0,243,0.39387402933563415,145.57721796276013
01197.bmp,tyre,10.0016,120.0,20.0,192.3291783707865,68.37556332388519,0,248,0.39009831460674155,136.52160216021602
01198.bmp,ball,10.0016,120.0,20.0,183.64266356949284,76.47567782421993,0,244,0.45760743321718933,148.97800338409476
01198.bmp,tyre,10.0016,120.0,20.0,193.10980036297642,67.52805010257478,0,251,0.3868723532970357,137.46481626270523
01199.bmp,ball,10.0016,120.0,20.0,186.97425474254743,73.93695748581018,0,244,0.39069557362240287,146.56531791907514
01199.bmp,tyre,10.0016,120.0,20.0,195.0344028520499,66.38950634421944,0,245,0.3586452762923351,131.8230616302187
01200.bmp,ball,10.0016,120.0,20.0,188.45040650406503,70.8137972569511,0,244,0.3780487804878049,143.86774193548388
01200.bmp,tyre,10.0016,120.0,20.0,197.8641304347826,62.961617157705064,0,248,0.33291925465838507,136.01865671641792
01201.bmp,ball,10.0016,120.0,20.0,183.91152450090743,74.80372911135154,0,241,0.40834845735027225,149.09444444444443
01201.bmp,tyre,10.0016,120.0,20.0,195.48973214285715,66.48682881951787,0,247,0.35833333333333334,138.34593023255815
01202.bmp,ball,10.0016,120.0,20.0,177.81438610996278,79.7118458116278,0,241,0.5155022736668045,145.0513231756215
01202.bmp,tyre,10.0016,120.0,20.0,194.85576923076923,67.97376795313744,0,252,0.35907003444316876,138.2154276578737
01203.bmp,ball,10.0016,120.0,20.0,183.8718487394958,75.97073024899363,0,239,0.4417016806722689,148.9155766944114
01203.bmp,tyre,10.0016,120.0,20.0,195.1794110049083,66.73432502597103,0,252,0.34810126582278483,136.35361781076068
01204.bmp,ball,10.0016,120.0,20.0,183.52874692874693,75.82857645068857,0,243,0.4388206388206388,150.35498320268758
01204.bmp,tyre,10.0016,120.0,20.0,191.98777173913044,69.38193105202738,0,249,0.3713768115942029,140.95081300813007
01205.bmp,ball,10.0016,120.0,20.0,178.7664596273292,80.46731981539595,0,244,0.4891304347826087,152.16063492063492
01205.bmp,tyre,10.0016,120.0,20.0,189.87894917582418,71.58865159808524,0,248,0.39749313186813184,137.59654427645788
01206.bmp,ball,10.0013,120.0,20.0,195.01071761416588,65.8895215924551,0,242,0.34342963653308484,148.42062415196744
01206.bmp,tyre,10.0013,120.0,20.0,214.07397047397046,43.28815430390576,0,250,0.1850815850815851,127.55079764903442
01207.bmp,ball,10.0016,120.0,20.0,188.5220338983051,72.14911666187216,0,239,0.398547215496368,144.7703523693803
01207.bmp,tyre,10.0016,120.0,20.0,198.97507145125437,63.56368856012826,0,253,0.3283582089552239,135.38394584139266
01208.bmp,ball,10.0016,120.0,20.0,185.86184210526315,71.9361360289951,0,240,0.4166666666666667,149.08315789473684
01208.bmp,tyre,10.0016,120.0,20.0,198.1889634396823,60.79281447668699,0,255,0.32986443927153225,132.33997509339974
01209.bmp,ball,10.0016,120.0,20.0,182.01929824561404,78.60828700253208,0,240,0.4368421052631579,152.00903614457832
01209.bmp,tyre,10.0016,120.0,20.0,194.49584278155706,68.10670081752156,0,249,0.3467876039304611,140.54882301656494
01210.bmp,ball,10.0016,120.0,20.0,183.14254385964912,76.45217136098543,0,242,0.41885964912280704,146.24293193717278
01210.bmp,tyre,10.0016,120.0,20.0,190.05272215269088,70.14394420571934,0,243,0.39533792240300375,136.98575385833004
01211.bmp,ball,10.0016,120.0,20.0,181.25992647058823,77.61044604490243,0,241,0.4496323529411765,147.8773507767784
01211.bmp,tyre,10.0016,120.0,20.0,185.12177985948477,74.5422972289502,0,244,0.4242478832642767,145.43227176220807
01212.bmp,ball,10.0016,120.0,20.0,180.25441176470588,78.72152133764186,0,241,0.45845588235294116,142.30874097834803
01212.bmp,tyre,10.0016,120.0,20.0,181.0814850530376,78.12679229658993,0,245,0.4286403085824494,150.80033745781776
01212.bmp,metal bucket,10.0016,120.0,20.0,184.12209302325581,73.80356916076907,0,230,0.45514950166112955,141.37408759124088
01213.bmp,ball,10.0013,120.0,20.0,194.31035940803383,66.06130216103226,0,242,0.3754756871035941,141.12612612612614
01213.bmp,tyre,10.0013,120.0,20.0,216.2591374269006,42.87811363033283,0,250,0.16392543859649122,126.16276477146042
01214.bmp,tyre,10.0016,120.0,20.0,189.9909539473684,71.65049931396753,0,249,0.3522478070175439,147.40856031128405
01214.bmp,ball,10.0016,120.0,20.0,183.98467741935485,75.4775105838037,0,240,0.4375,146.70506912442397
01214.bmp,metal bucket,10.0016,120.0,20.0,183.17927927927929,75.3977161901325,0,238,0.41936936936936936,144.39742212674543
01215.bmp,tyre,10.0016,120.0,20.0,186.9031991744066,73.08814758157897,0,246,0.3874097007223942,148.67874267448056
01215.bmp,ball,10.0016,120.0,20.0,187.40304709141273,73.43947181361524,0,243,0.3910433979686057,140.21015348288074
01215.bmp,metal bucket,10.0016,120.0,20.0,189.04245709123757,70.85617839487908,0,237,0.3943089430894309,143.37113402061857
01216.bmp,ball,10.0016,120.0,20.0,187.65340179717586,73.16723493810383,0,242,0.3949507916131793,145.97291440953413
01216.bmp,tyre,10.0016,120.0,20.0,181.2683673469388,78.3699209491712,0,240,0.4326530612244898,149.77169811320755
01216.bmp,metal bucket,10.0016,120.0,20.0,179.43512544802869,79.60638777188804,0,238,0.44480286738351255,145.95809830781627
01217.bmp,ball,13.0012,120.0,20.0,177.7668016194332,81.49375097806467,0,240,0.45668016194331984,153.32712765957447
01217.bmp,tyre,13.0012,120.0,20.0,173.23298245614035,84.8076488185028,0,240,0.503859649122807,155.3175487465181
01217.bmp,metal bucket,13.0012,120.0,20.0,195.674289841117,65.56193217811712,0,239,0.35844968704862784,137.23169912693083
01218.bmp,tyre,14.0038,120.0,20.0,164.85360094451005,88.49176381286603,0,236,0.5711924439197167,154.17197188921043
01218.bmp,metal bucket,14.0038,120.0,20.0,191.27182835820895,71.9562768180982,0,244,0.3694029850746269,143.4777777777778
01218.bmp,ball,14.0038,120.0,20.0,182.27154843630817,77.33276451412037,0,237,0.4405034324942792,146.91861471861472
01219.bmp,metal bucket,14.501,120.0,20.0,195.29462018009698,69.20693350739953,0,242,0.3396444239205726,146.85859959211422
01219.bmp,tyre,14.501,120.0,20.0,160.79821551132463,91.27548553142934,0,229,0.5861358956760466,161.8545081967213
01219.bmp,ball,14.501,120.0,20.0,172.5236111111111,85.4759111502175,0,237,0.49930555555555556,153.6182197496523
01220.bmp,ball,10.0013,120.0,20.0,178.41333333333333,79.20580062422987,0,238,0.46505050505050505,152.4257167680278
01220.bmp,tyre,10.0013,120.0,20.0,207.79876288659793,52.62552317261273,0,249,0.22378006872852232,133.82616707616708
01221.bmp,square cage,15.5036,120.0,20.0,170.1408888888889,87.66835572066715,0,239,0.5124444444444445,157.510841283608
01221.bmp,ball,15.5036,120.0,20.0,197.88732394366198,68.27864394962225,0,246,0.30672926447574334,143.8966836734694
01221.bmp,metal bucket,15.5036,120.0,20.0,166.40979097909792,88.33550355094155,0,230,0.5533553355335533,161.83565275016568
01222.bmp,ball,15.5036,120.0,20.0,168.96830985915494,88.14248457630559,0,238,0.5272887323943662,155.96661101836395
01222.bmp,tyre,15.5036,120.0,20.0,173.69436813186815,85.33863135326868,0,242,0.5185439560439561,155.27549668874173
01222.bmp,metal bucket,15.5036,120.0,20.0,193.5353264911498,73.81787546829116,0,249,0.3391343150379295,149.38771929824563
01223.bmp,tyre,15.5036,120.0,20.0,164.79497354497354,90.7081746885825,0,245,0.5445326278659612,155.45141700404858
01223.bmp,ball,15.5036,120.0,20.0,172.60645161290321,85.85665699160748,0,241,0.5006451612903225,159.3487972508591
01223.bmp,metal bucket,15.5036,120.0,20.0,195.6476595744681,71.38837816532605,0,248,0.3493617021276596,148.49370686155095
01224.bmp,ball,15.5036,120.0,20.0,165.26805997273965,90.89120527866638,0,238,0.5479327578373466,161.6915422885572
01224.bmp,tyre,15.5036,120.0,20.0,163.677793904209,91.02004970793061,0,242,0.5616835994194485,160.38888888888889
01224.bmp,metal bucket,15.5036,120.0,20.0,192.65894736842105,74.27145090776534,0,251,0.37236842105263157,147.93816254416961
01225.bmp,ball,15.5036,120.0,20.0,172.8524374176548,84.68190607762664,0,233,0.4958278436539306,159.74933569530558
01225.bmp,tyre,15.5036,120.0,20.0,165.2078313253012,89.83187095386553,0,241,0.5576305220883534,154.9899171768095
